ensembl	entrez	symbol	uniprot	name
ENSG00000166352	119710	C11orf74	A8K468	chromosome 11 open reading frame 74
ENSG00000185926	119749	OR4C46	A6NHA9	olfactory receptor family 4 subfamily C member 46
ENSG00000172208	119764	OR4X2	A0A126GVL5	olfactory receptor family 4 subfamily X member 2 (gene/pseudogene)
ENSG00000172208	119764	OR4X2	Q8NGF9	olfactory receptor family 4 subfamily X member 2 (gene/pseudogene)
ENSG00000175619	119765	OR4B1	A0A126GVH6	olfactory receptor family 4 subfamily B member 1
ENSG00000175619	119765	OR4B1	Q8NGF8	olfactory receptor family 4 subfamily B member 1
ENSG00000197790	119772	OR52M1	Q8NGK5	olfactory receptor family 52 subfamily M member 1
ENSG00000181963	119774	OR52K2	A0A126GVK8	olfactory receptor family 52 subfamily K member 2
ENSG00000181963	119774	OR52K2	Q8NGK3	olfactory receptor family 52 subfamily K member 2
ENSG00000183303	120065	OR5P2	A0A126GVJ7	olfactory receptor family 5 subfamily P member 2
ENSG00000183303	120065	OR5P2	Q8WZ92	olfactory receptor family 5 subfamily P member 2
ENSG00000276025	120065	OR5P2	A0A126GVJ7	olfactory receptor family 5 subfamily P member 2
ENSG00000276025	120065	OR5P2	Q8WZ92	olfactory receptor family 5 subfamily P member 2
ENSG00000280931	120065	OR5P2	A0A126GVJ7	olfactory receptor family 5 subfamily P member 2
ENSG00000280931	120065	OR5P2	Q8WZ92	olfactory receptor family 5 subfamily P member 2
ENSG00000182334	120066	OR5P3	A0A126GVE6	olfactory receptor family 5 subfamily P member 3
ENSG00000182334	120066	OR5P3	Q8WZ94	olfactory receptor family 5 subfamily P member 3
ENSG00000278253	120066	OR5P3	A0A126GVE6	olfactory receptor family 5 subfamily P member 3
ENSG00000278253	120066	OR5P3	Q8WZ94	olfactory receptor family 5 subfamily P member 3
ENSG00000280808	120066	OR5P3	A0A126GVE6	olfactory receptor family 5 subfamily P member 3
ENSG00000280808	120066	OR5P3	Q8WZ94	olfactory receptor family 5 subfamily P member 3
ENSG00000165905	120071	LARGE2	Q8N3Y3	LARGE xylosyl- and glucuronyltransferase 2
ENSG00000165905	120071	LARGE2	B3KP69	LARGE xylosyl- and glucuronyltransferase 2
ENSG00000165905	120071	LARGE2	E9PIZ2	LARGE xylosyl- and glucuronyltransferase 2
ENSG00000180773	120103	SLC36A4	Q6YBV0	solute carrier family 36 member 4
ENSG00000165323	120114	FAT3	Q8TDW7	FAT atypical cadherin 3
ENSG00000282908	120114	FAT3	Q8TDW7	FAT atypical cadherin 3
ENSG00000204450	120146	TRIM64	A6NGJ6	tripartite motif containing 64
ENSG00000151715	120224	TMEM45B	Q96B21	transmembrane protein 45B
ENSG00000186104	120227	CYP2R1	Q6VVX0	cytochrome P450 family 2 subfamily R member 1
ENSG00000109851	120237	DBX1	A6NMT0	developing brain homeobox 1
ENSG00000214290	120376	COLCA2	A8K830	colorectal cancer associated 2
ENSG00000150773	120379	PIH1D2	Q8WWB5	PIH1 domain containing 2
ENSG00000095110	120400	NXPE1	Q8N323	neurexophilin and PC-esterase domain family member 1
ENSG00000204361	120406	NXPE2	Q96DL1	neurexophilin and PC-esterase domain family member 2
ENSG00000160593	120425	JAML	B3KUI3	junction adhesion molecule like
ENSG00000160593	120425	JAML	Q86YT9	junction adhesion molecule like
ENSG00000160593	120425	JAML	Q496M4	junction adhesion molecule like
ENSG00000170946	120526	DNAJC24	A0A0A0MT77	DnaJ heat shock protein family (Hsp40) member C24
ENSG00000170946	120526	DNAJC24	Q6P3W2	DnaJ heat shock protein family (Hsp40) member C24
ENSG00000152219	120534	ARL14EP	Q8N8R7	ADP ribosylation factor like GTPase 14 effector protein
ENSG00000172154	120586	OR8I2	Q8N0Y5	olfactory receptor family 8 subfamily I member 2
ENSG00000178358	120775	OR2D3	Q8NGH3	olfactory receptor family 2 subfamily D member 3
ENSG00000166368	120776	OR2D2	A0A126GVN9	olfactory receptor family 2 subfamily D member 2
ENSG00000166368	120776	OR2D2	Q9H210	olfactory receptor family 2 subfamily D member 2
ENSG00000175485	120787	OR52W1	Q6IF63	olfactory receptor family 52 subfamily W member 1
ENSG00000183389	120793	OR56A4	A0A2C9F2M6	olfactory receptor family 56 subfamily A member 4
ENSG00000183389	120793	OR56A4	Q8NGH8	olfactory receptor family 56 subfamily A member 4
ENSG00000180934	120796	OR56A1	A0A126GVB5	olfactory receptor family 56 subfamily A member 1
ENSG00000180934	120796	OR56A1	Q8NGH5	olfactory receptor family 56 subfamily A member 1
ENSG00000166153	120863	DEPDC4	Q8N2C3	DEP domain containing 4
ENSG00000166153	120863	DEPDC4	A0A024RBI9	DEP domain containing 4
ENSG00000188906	120892	LRRK2	Q17RV3	leucine rich repeat kinase 2
ENSG00000188906	120892	LRRK2	Q5S007	leucine rich repeat kinase 2
ENSG00000165972	120935	CCDC38	Q502W7	coiled-coil domain containing 38
ENSG00000165685	120939	TMEM52B	Q4KMG9	transmembrane protein 52B
ENSG00000185958	121006	FAM186A	A6NE01	family with sequence similarity 186 member A
ENSG00000185958	121006	FAM186A	F5GYN0	family with sequence similarity 186 member A
ENSG00000151131	121053	C12orf45	Q8N5I9	chromosome 12 open reading frame 45
ENSG00000179615	121129	OR2AP1	A0A126GVS5	olfactory receptor family 2 subfamily AP member 1
ENSG00000179615	121129	OR2AP1	Q8NGE2	olfactory receptor family 2 subfamily AP member 1
ENSG00000175398	121130	OR10P1	Q8NGE3	olfactory receptor family 10 subfamily P member 1
ENSG00000170426	121214	SDR9C7	Q8NEX9	short chain dehydrogenase/reductase family 9C member 7
ENSG00000139263	121227	LRIG3	Q6UXM1	leucine rich repeats and immunoglobulin like domains 3
ENSG00000139263	121227	LRIG3	C9K080	leucine rich repeats and immunoglobulin like domains 3
ENSG00000151952	121256	TMEM132D	Q14C87	transmembrane protein 132D
ENSG00000139370	121260	SLC15A4	Q8N697	solute carrier family 15 member 4
ENSG00000167550	121268	RHEBL1	Q8TAI7	RHEB like 1
ENSG00000177627	121273	C12orf54	A0A024R0Z1	chromosome 12 open reading frame 54
ENSG00000177627	121273	C12orf54	Q6X4T0	chromosome 12 open reading frame 54
ENSG00000167528	121274	ZNF641	Q96N77	zinc finger protein 641
ENSG00000172640	121275	OR10AD1	Q8NGE0	olfactory receptor family 10 subfamily AD member 1
ENSG00000139287	121278	TPH2	Q8IWU9	tryptophan hydroxylase 2
ENSG00000170374	121340	SP7	Q8TDD2	Sp7 transcription factor
ENSG00000170374	121340	SP7	A0A024RAY8	Sp7 transcription factor
ENSG00000170627	121355	GTSF1	A0A024RB57	gametocyte specific factor 1
ENSG00000170627	121355	GTSF1	Q8WW33	gametocyte specific factor 1
ENSG00000179919	121364	OR10A7	A0A126GVR3	olfactory receptor family 10 subfamily A member 7
ENSG00000179919	121364	OR10A7	Q8NGE5	olfactory receptor family 10 subfamily A member 7
ENSG00000170484	121391	KRT74	Q7RTS7	keratin 74
ENSG00000139350	121441	NEDD1	A8K1Z3	neural precursor cell expressed, developmentally down-regulated 1
ENSG00000139350	121441	NEDD1	Q8NHV4	neural precursor cell expressed, developmentally down-regulated 1
ENSG00000139350	121441	NEDD1	A0A024RBE5	neural precursor cell expressed, developmentally down-regulated 1
ENSG00000227825	121456	SLC9A7P1	NA	solute carrier family 9 member 7 pseudogene 1
ENSG00000166130	121457	IKBIP	Q70UQ0	IKBKB interacting protein
ENSG00000197837	121504	HIST4H4	B2R4R0	histone cluster 4 H4
ENSG00000197837	121504	HIST4H4	P62805	histone cluster 4 H4
ENSG00000139055	121506	ERP27	F5GYS6	endoplasmic reticulum protein 27
ENSG00000139055	121506	ERP27	Q96DN0	endoplasmic reticulum protein 27
ENSG00000139132	121512	FGD4	B7Z8F9	FYVE, RhoGEF and PH domain containing 4
ENSG00000139132	121512	FGD4	E9PJX4	FYVE, RhoGEF and PH domain containing 4
ENSG00000139132	121512	FGD4	Q96M96	FYVE, RhoGEF and PH domain containing 4
ENSG00000139132	121512	FGD4	B7Z493	FYVE, RhoGEF and PH domain containing 4
ENSG00000139132	121512	FGD4	Q49A55	FYVE, RhoGEF and PH domain containing 4
ENSG00000139132	121512	FGD4	F8W1R0	FYVE, RhoGEF and PH domain containing 4
ENSG00000139154	121536	AEBP2	Q6ZN18	AE binding protein 2
ENSG00000187855	121549	ASCL4	Q6XD76	achaete-scute family bHLH transcription factor 4
ENSG00000151136	121551	BTBD11	A6QL63	BTB domain containing 11
ENSG00000151136	121551	BTBD11	B3KVD0	BTB domain containing 11
ENSG00000151136	121551	BTBD11	B3KXB0	BTB domain containing 11
ENSG00000166211	121599	SPIC	Q8N5J4	Spi-C transcription factor
ENSG00000151572	121601	ANO4	B7Z9Z0	anoctamin 4
ENSG00000151572	121601	ANO4	Q32M45	anoctamin 4
ENSG00000262139	121601	ANO4	B7Z9Z0	anoctamin 4
ENSG00000262139	121601	ANO4	Q32M45	anoctamin 4
ENSG00000189046	121642	ALKBH2	Q6NS38	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase
ENSG00000139445	121643	FOXN4	A6H901	forkhead box N4
ENSG00000139445	121643	FOXN4	Q96NZ1	forkhead box N4
ENSG00000157837	121665	SPPL3	Q8TCT6	signal peptide peptidase like 3
ENSG00000157837	121665	SPPL3	Q9UG23	signal peptide peptidase like 3
ENSG00000153495	121793	TEX29	Q8N6K0	testis expressed 29
ENSG00000250878	121952	METTL21EP	NA	methyltransferase like 21E, pseudogene
ENSG00000180138	122011	CSNK1A1L	Q8N752	casein kinase 1 alpha 1 like
ENSG00000133105	122042	RXFP2	Q8WXD0	relaxin family peptide receptor 2
ENSG00000175664	122046	TEX26	Q8N6G2	testis expressed 26
ENSG00000139737	122060	SLAIN1	Q7L0J2	SLAIN motif family member 1
ENSG00000139737	122060	SLAIN1	Q8ND83	SLAIN motif family member 1
ENSG00000139737	122060	SLAIN1	A0A0A0MSS3	SLAIN motif family member 1
ENSG00000139737	122060	SLAIN1	B7Z326	SLAIN motif family member 1
ENSG00000204919	122183	PRR20A	P86478	proline rich 20A
ENSG00000204919	122183	PRR20A	P86479	proline rich 20A
ENSG00000204919	122183	PRR20A	P86480	proline rich 20A
ENSG00000204919	122183	PRR20A	P86481	proline rich 20A
ENSG00000204919	122183	PRR20A	P86496	proline rich 20A
ENSG00000204919	105370298	LOC105370298	NA	proline-rich protein 20A
ENSG00000153498	122258	SPACA7	Q96KW9	sperm acrosome associated 7
ENSG00000275865	122258	SPACA7	Q96KW9	sperm acrosome associated 7
ENSG00000156414	122402	TDRD9	Q86WA0	tudor domain containing 9
ENSG00000156414	122402	TDRD9	Q8NDG6	tudor domain containing 9
ENSG00000156381	122416	ANKRD9	Q96BM1	ankyrin repeat domain 9
ENSG00000140057	122481	AK7	Q96M32	adenylate kinase 7
ENSG00000165948	122509	IFI27L1	Q96BM0	interferon alpha inducible protein 27 like 1
ENSG00000276880	122509	IFI27L1	Q96BM0	interferon alpha inducible protein 27 like 1
ENSG00000179476	122525	C14orf28	Q4W4Y0	chromosome 14 open reading frame 28
ENSG00000182400	122553	TRAPPC6B	Q86SZ2	trafficking protein particle complex 6B
ENSG00000140104	122616	CLBA1	Q96F83	clathrin binding box of aftiphilin containing 1
ENSG00000166428	122618	PLD4	B4DI07	phospholipase D family member 4
ENSG00000166428	122618	PLD4	B4DJQ6	phospholipase D family member 4
ENSG00000166428	122618	PLD4	F5H2B5	phospholipase D family member 4
ENSG00000166428	122618	PLD4	Q96BZ4	phospholipase D family member 4
ENSG00000185100	122622	ADSSL1	B3KTV4	adenylosuccinate synthase like 1
ENSG00000185100	122622	ADSSL1	Q8N142	adenylosuccinate synthase like 1
ENSG00000173464	122651	RNASE11	Q5GAN5	ribonuclease A family member 11 (inactive)
ENSG00000173464	122651	RNASE11	Q8TAA1	ribonuclease A family member 11 (inactive)
ENSG00000179636	122664	TPPP2	P59282	tubulin polymerization promoting protein family member 2
ENSG00000173431	122665	RNASE8	Q8TDE3	ribonuclease A family member 8
ENSG00000172590	122704	MRPL52	G5E9P5	mitochondrial ribosomal protein L52
ENSG00000172590	122704	MRPL52	Q86TS9	mitochondrial ribosomal protein L52
ENSG00000222028	122706	PSMB11	A5LHX3	proteasome subunit beta 11
ENSG00000222028	122706	PSMB11	B3KVC3	proteasome subunit beta 11
ENSG00000169484	122740	OR4K14	A0A126GVP2	olfactory receptor family 4 subfamily K member 14
ENSG00000169484	122740	OR4K14	Q8NGD5	olfactory receptor family 4 subfamily K member 14
ENSG00000176246	122742	OR4L1	Q8NH43	olfactory receptor family 4 subfamily L member 1
ENSG00000176219	122748	OR11H6	A0A126GVP4	olfactory receptor family 11 subfamily H member 6
ENSG00000176219	122748	OR11H6	Q8NGC7	olfactory receptor family 11 subfamily H member 6
ENSG00000165501	122769	LRR1	Q6AWA7	leucine rich repeat protein 1
ENSG00000165501	122769	LRR1	Q96L50	leucine rich repeat protein 1
ENSG00000197776	122773	KLHDC1	Q8N7A1	kelch domain containing 1
ENSG00000139926	122786	FRMD6	Q96NE9	FERM domain containing 6
ENSG00000180008	122809	SOCS4	Q5H9R6	suppressor of cytokine signaling 4
ENSG00000180008	122809	SOCS4	Q8WXH5	suppressor of cytokine signaling 4
ENSG00000139977	122830	NAA30	B3KS28	N(alpha)-acetyltransferase 30, NatC catalytic subunit
ENSG00000139977	122830	NAA30	Q147X3	N(alpha)-acetyltransferase 30, NatC catalytic subunit
ENSG00000179600	122876	GPHB5	A0A0F7RPU1	glycoprotein hormone beta 5
ENSG00000179600	122876	GPHB5	Q86YW7	glycoprotein hormone beta 5
ENSG00000165555	122945	NOXRED1	Q6NXP6	NADP dependent oxidoreductase domain containing 1
ENSG00000140044	122953	JDP2	A0A024R6D7	Jun dimerization protein 2
ENSG00000140044	122953	JDP2	Q8WYK2	Jun dimerization protein 2
ENSG00000165898	122961	ISCA2	Q86U28	iron-sulfur cluster assembly 2
ENSG00000177465	122970	ACOT4	Q8N9L9	acyl-CoA thioesterase 4
ENSG00000165533	123016	TTC8	A0A0C4DGX9	tetratricopeptide repeat domain 8
ENSG00000165533	123016	TTC8	Q86U25	tetratricopeptide repeat domain 8
ENSG00000165533	123016	TTC8	Q8TAM2	tetratricopeptide repeat domain 8
ENSG00000165533	123016	TTC8	A0A0C4DFT4	tetratricopeptide repeat domain 8
ENSG00000165533	123016	TTC8	B3KSL8	tetratricopeptide repeat domain 8
ENSG00000165533	123016	TTC8	A0A0C4DGY3	tetratricopeptide repeat domain 8
ENSG00000165533	123016	TTC8	A0A0C4DGH8	tetratricopeptide repeat domain 8
ENSG00000165929	123036	TC2N	Q8N9U0	tandem C2 domains, nuclear
ENSG00000276776	123036	TC2N	Q8N9U0	tandem C2 domains, nuclear
ENSG00000140090	123041	SLC24A4	Q8NFF2	solute carrier family 24 member 4
ENSG00000197119	123096	SLC25A29	Q8N8R3	solute carrier family 25 member 29
ENSG00000168350	123099	DEGS2	Q6QHC5	delta 4-desaturase, sphingolipid 2
ENSG00000185271	123103	KLHL33	A6NCF5	kelch like family member 33
ENSG00000185271	123103	KLHL33	B2RUZ8	kelch like family member 33
ENSG00000185271	123103	KLHL33	A0A1B0GUB7	kelch like family member 33
ENSG00000166477	123169	LEO1	Q8WVC0	LEO1 homolog, Paf1/RNA polymerase II complex component
ENSG00000169609	123207	C15orf40	Q8WUR7	chromosome 15 open reading frame 40
ENSG00000166192	123228	SENP8	Q96LD8	SUMO peptidase family member, NEDD8 specific
ENSG00000166192	123228	SENP8	A8K8D3	SUMO peptidase family member, NEDD8 specific
ENSG00000103707	123263	MTFMT	Q96DP5	mitochondrial methionyl-tRNA formyltransferase
ENSG00000186198	123264	SLC51B	Q86UW2	solute carrier family 51 beta subunit
ENSG00000185418	123283	TARSL2	A2RTX5	threonyl-tRNA synthetase like 2
ENSG00000175202	123346	HIGD2B	NA	HIG1 hypoxia inducible domain family member 2B
ENSG00000168904	123355	LRRC28	A0A024RC88	leucine rich repeat containing 28
ENSG00000168904	123355	LRRC28	Q86X40	leucine rich repeat containing 28
ENSG00000168904	123355	LRRC28	B4DHL3	leucine rich repeat containing 28
ENSG00000168904	123355	LRRC28	Q8NB41	leucine rich repeat containing 28
ENSG00000169758	123591	TMEM266	Q2M3C6	transmembrane protein 266
ENSG00000170113	123606	NIPA1	A0A024R344	NIPA magnesium transporter 1
ENSG00000170113	123606	NIPA1	Q7RTP0	NIPA magnesium transporter 1
ENSG00000170113	123606	NIPA1	Q8TAY1	NIPA magnesium transporter 1
ENSG00000273540	123624	AGBL1	A0A1C7CYX3	ATP/GTP binding protein like 1
ENSG00000188266	123688	HYKK	A2RU49	hydroxylysine kinase
ENSG00000156232	123720	WHAMM	Q8TF30	WAS protein homolog associated with actin, golgi membranes and microtubules
ENSG00000186628	123722	FSD2	A1L4K1	fibronectin type III and SPRY domain containing 2
ENSG00000186628	123722	FSD2	B7ZM05	fibronectin type III and SPRY domain containing 2
ENSG00000188089	123745	PLA2G4E	Q3MJ16	phospholipase A2 group IVE
ENSG00000166455	123775	C16orf46	Q6P387	chromosome 16 open reading frame 46
ENSG00000157045	123803	NTAN1	A0A087X0T5	N-terminal asparagine amidase
ENSG00000157045	123803	NTAN1	Q96AB6	N-terminal asparagine amidase
ENSG00000275779	123803	NTAN1	A0A087X0T5	N-terminal asparagine amidase
ENSG00000275779	123803	NTAN1	Q96AB6	N-terminal asparagine amidase
ENSG00000133393	123811	FOPNL	Q96NB1	FGFR1OP N-terminal like
ENSG00000133393	123811	FOPNL	I3L2N4	FGFR1OP N-terminal like
ENSG00000133393	123811	FOPNL	I3NI25	FGFR1OP N-terminal like
ENSG00000133393	123811	FOPNL	I3L269	FGFR1OP N-terminal like
ENSG00000133393	123811	FOPNL	I3L4V2	FGFR1OP N-terminal like
ENSG00000276914	123811	FOPNL	Q96NB1	FGFR1OP N-terminal like
ENSG00000276914	123811	FOPNL	I3L2N4	FGFR1OP N-terminal like
ENSG00000276914	123811	FOPNL	I3NI25	FGFR1OP N-terminal like
ENSG00000276914	123811	FOPNL	I3L269	FGFR1OP N-terminal like
ENSG00000276914	123811	FOPNL	I3L4V2	FGFR1OP N-terminal like
ENSG00000154099	123872	DNAAF1	Q8NEP3	dynein axonemal assembly factor 1
ENSG00000154099	123872	DNAAF1	A0A140VJN4	dynein axonemal assembly factor 1
ENSG00000183747	123876	ACSM2A	B7Z530	acyl-CoA synthetase medium chain family member 2A
ENSG00000183747	123876	ACSM2A	F5GWL3	acyl-CoA synthetase medium chain family member 2A
ENSG00000183747	123876	ACSM2A	Q08AH3	acyl-CoA synthetase medium chain family member 2A
ENSG00000188215	123879	DCUN1D3	Q8IWE4	defective in cullin neddylation 1 domain containing 3
ENSG00000188038	123904	NRN1L	Q496H8	neuritin 1 like
ENSG00000140931	123920	CMTM3	A0A024R6Y8	CKLF like MARVEL transmembrane domain containing 3
ENSG00000140931	123920	CMTM3	Q96MX0	CKLF like MARVEL transmembrane domain containing 3
ENSG00000140931	123920	CMTM3	H3BUD5	CKLF like MARVEL transmembrane domain containing 3
ENSG00000166152	123970	C16orf78	Q8WTQ4	chromosome 16 open reading frame 78
ENSG00000158792	124044	SPATA2L	Q8IUW3	spermatogenesis associated 2 like
ENSG00000167523	124045	SPATA33	Q96N06	spermatogenesis associated 33
ENSG00000167523	124045	SPATA33	A0A087WYH0	spermatogenesis associated 33
ENSG00000196408	124056	NOXO1	A8K832	NADPH oxidase organizer 1
ENSG00000196408	124056	NOXO1	Q8NFA2	NADPH oxidase organizer 1
ENSG00000162004	124093	CCDC78	A2IDD5	coiled-coil domain containing 78
ENSG00000174628	124152	IQCK	B4E1V3	IQ motif containing K
ENSG00000174628	124152	IQCK	Q8N0W5	IQ motif containing K
ENSG00000174628	124152	IQCK	B4DXE1	IQ motif containing K
ENSG00000162078	124220	ZG16B	G8H6I3	zymogen granule protein 16B
ENSG00000162078	124220	ZG16B	Q96DA0	zymogen granule protein 16B
ENSG00000283056	124220	ZG16B	G8H6I3	zymogen granule protein 16B
ENSG00000283056	124220	ZG16B	Q96DA0	zymogen granule protein 16B
ENSG00000172460	124221	PRSS30P	NA	serine protease 30, pseudogene
ENSG00000162073	124222	PAQR4	Q8N4S7	progestin and adipoQ receptor family member 4
ENSG00000162073	124222	PAQR4	I3L265	progestin and adipoQ receptor family member 4
ENSG00000162073	124222	PAQR4	I3L1A2	progestin and adipoQ receptor family member 4
ENSG00000158545	124245	ZC3H18	B4DTK7	zinc finger CCCH-type containing 18
ENSG00000158545	124245	ZC3H18	E7ERS3	zinc finger CCCH-type containing 18
ENSG00000158545	124245	ZC3H18	Q86VM9	zinc finger CCCH-type containing 18
ENSG00000180269	124274	GPR139	A0A142CHG1	G protein-coupled receptor 139
ENSG00000180269	124274	GPR139	Q6DWJ6	G protein-coupled receptor 139
ENSG00000166446	124359	CDYL2	Q8N8U2	chromodomain Y like 2
ENSG00000168096	124401	ANKS3	F6WF08	ankyrin repeat and sterile alpha motif domain containing 3
ENSG00000168096	124401	ANKS3	Q6ZW76	ankyrin repeat and sterile alpha motif domain containing 3
ENSG00000168096	124401	ANKS3	D3DUE4	ankyrin repeat and sterile alpha motif domain containing 3
ENSG00000168096	124401	ANKS3	Q86W77	ankyrin repeat and sterile alpha motif domain containing 3
ENSG00000153443	124402	UBALD1	K7EM88	UBA like domain containing 1
ENSG00000153443	124402	UBALD1	Q8TB05	UBA like domain containing 1
ENSG00000140623	124404	SEPT12	A0A140VJU2	septin 12
ENSG00000140623	124404	SEPT12	Q8IYM1	septin 12
ENSG00000197302	124411	ZNF720	Q7Z2F6	zinc finger protein 720
ENSG00000197302	107983990	LOC107983990	NA	uncharacterized LOC107983990
ENSG00000149932	124446	TMEM219	A0A024R618	transmembrane protein 219
ENSG00000149932	124446	TMEM219	Q86XT9	transmembrane protein 219
ENSG00000103356	124454	EARS2	Q5JPH6	glutamyl-tRNA synthetase 2, mitochondrial
ENSG00000167208	124460	SNX20	Q7Z614	sorting nexin 20
ENSG00000166822	124491	TMEM170A	Q8WVE7	transmembrane protein 170A
ENSG00000166822	124491	TMEM170A	B3KT46	transmembrane protein 170A
ENSG00000166822	124491	TMEM170A	H3BRD7	transmembrane protein 170A
ENSG00000166822	124491	TMEM170A	H3BS26	transmembrane protein 170A
ENSG00000181038	124512	METTL23	A0A024R8M5	methyltransferase like 23
ENSG00000181038	124512	METTL23	Q86XA0	methyltransferase like 23
ENSG00000181038	124512	METTL23	Q8N712	methyltransferase like 23
ENSG00000176160	124535	HSF5	Q4G112	heat shock transcription factor 5
ENSG00000255713	124538	OR4D2	A0A126GWK0	olfactory receptor family 4 subfamily D member 2
ENSG00000255713	124538	OR4D2	P58180	olfactory receptor family 4 subfamily D member 2
ENSG00000153944	124540	MSI2	B4DHE8	musashi RNA binding protein 2
ENSG00000153944	124540	MSI2	Q96DH6	musashi RNA binding protein 2
ENSG00000157637	124565	SLC38A10	Q9HBR0	solute carrier family 38 member 10
ENSG00000171302	124583	CANT1	A0A024R8U8	calcium activated nucleotidase 1
ENSG00000171302	124583	CANT1	Q8WVQ1	calcium activated nucleotidase 1
ENSG00000182040	124590	USH1G	B4DL95	USH1 protein network component sans
ENSG00000182040	124590	USH1G	Q495M9	USH1 protein network component sans
ENSG00000178789	124599	CD300LB	A8K4G0	CD300 molecule like family member b
ENSG00000196169	124602	KIF19	Q2TAC6	kinesin family member 19
ENSG00000186075	124626	ZPBP2	Q6X784	zona pellucida binding protein 2
ENSG00000182224	124637	CYB5D1	Q6P9G0	cytochrome b5 domain containing 1
ENSG00000262664	124641	OVCA2	Q8WZ82	OVCA2, serine hydrolase domain containing
ENSG00000154914	124739	USP43	Q70EL4	ubiquitin specific peptidase 43
ENSG00000184619	124751	KRBA2	A8MX02	KRAB-A domain containing 2
ENSG00000184619	124751	KRBA2	Q6ZNG9	KRAB-A domain containing 2
ENSG00000141371	124773	C17orf64	Q86WR6	chromosome 17 open reading frame 64
ENSG00000184361	124783	SPATA32	Q96LK8	spermatogenesis associated 32
ENSG00000168517	124790	HEXIM2	Q96MH2	hexamethylene bisacetamide inducible 2
ENSG00000161654	124801	LSM12	Q3MHD2	LSM12 homolog
ENSG00000180329	124808	CCDC43	Q96MW1	coiled-coil domain containing 43
ENSG00000176563	124817	CNTD1	B4DXR6	cyclin N-terminal domain containing 1
ENSG00000176563	124817	CNTD1	Q8N815	cyclin N-terminal domain containing 1
ENSG00000181291	124842	TMEM132E	A0A0J9YW40	transmembrane protein 132E
ENSG00000181291	124842	TMEM132E	Q6IEE7	transmembrane protein 132E
ENSG00000173714	124857	WFIKKN2	C9J6G4	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2
ENSG00000173714	124857	WFIKKN2	Q8TEU8	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2
ENSG00000177369	124871	FLJ40194	NA	uncharacterized FLJ40194
ENSG00000167080	124872	B4GALNT2	Q8NHY0	beta-1,4-N-acetyl-galactosaminyltransferase 2
ENSG00000141316	124912	SPACA3	Q05C28	sperm acrosome associated 3
ENSG00000141316	124912	SPACA3	E9PF91	sperm acrosome associated 3
ENSG00000141316	124912	SPACA3	Q8IXA5	sperm acrosome associated 3
ENSG00000141316	124912	SPACA3	A0A080YUZ7	sperm acrosome associated 3
ENSG00000167524	124923	SGK494	L7N484	uncharacterized serine/threonine-protein kinase SgK494
ENSG00000063015	124925	SEZ6	Q53EL9	seizure related 6 homolog
ENSG00000198720	124930	ANKRD13B	A0A024QZ29	ankyrin repeat domain 13B
ENSG00000198720	124930	ANKRD13B	B3KS27	ankyrin repeat domain 13B
ENSG00000198720	124930	ANKRD13B	Q86YJ7	ankyrin repeat domain 13B
ENSG00000167703	124935	SLC43A2	Q8N370	solute carrier family 43 member 2
ENSG00000278550	124935	SLC43A2	Q8N370	solute carrier family 43 member 2
ENSG00000167740	124936	CYB5D2	Q8WUJ1	cytochrome b5 domain containing 2
ENSG00000258315	124944	C17orf49	Q8IXM2	chromosome 17 open reading frame 49
ENSG00000180787	124961	ZFP3	Q96NJ6	ZFP3 zinc finger protein
ENSG00000167741	124975	GGT6	Q6P531	gamma-glutamyltransferase 6
ENSG00000167741	124975	GGT6	Q6ZPD7	gamma-glutamyltransferase 6
ENSG00000167741	124975	GGT6	B4DKN3	gamma-glutamyltransferase 6
ENSG00000167741	124975	GGT6	J3KPJ0	gamma-glutamyltransferase 6
ENSG00000183018	124976	SPNS2	Q8IVW8	sphingolipid transporter 2
ENSG00000178852	124989	EFCAB13	Q8IY85	EF-hand calcium binding domain 13
ENSG00000159111	124995	MRPL10	Q7Z7H8	mitochondrial ribosomal protein L10
ENSG00000167716	124997	WDR81	Q562E7	WD repeat domain 81
ENSG00000167716	124997	WDR81	Q24JR4	WD repeat domain 81
ENSG00000276021	124997	WDR81	Q562E7	WD repeat domain 81
ENSG00000276021	124997	WDR81	Q24JR4	WD repeat domain 81
ENSG00000202198	125050	RN7SK	NA	RNA, 7SK small nuclear
ENSG00000167291	125058	TBC1D16	Q8TBP0	TBC1 domain family member 16
ENSG00000183077	125061	AFMID	Q63HM1	arylformamidase
ENSG00000183153	125111	GJD3	Q8N144	gap junction protein delta 3
ENSG00000213424	125113	KRT222	Q8N1A0	keratin 222
ENSG00000204889	125115	KRT40	Q6A162	keratin 40
ENSG00000262845	125115	KRT40	Q6A162	keratin 40
ENSG00000175061	125144	LRRC75A-AS1	NA	LRRC75A antisense RNA 1
ENSG00000214941	125150	ZSWIM7	A0A024RD64	zinc finger SWIM-type containing 7
ENSG00000214941	125150	ZSWIM7	Q19AV6	zinc finger SWIM-type containing 7
ENSG00000177427	125170	MIEF2	Q96C03	mitochondrial elongation factor 2
ENSG00000284495	125170	MIEF2	Q96C03	mitochondrial elongation factor 2
